ID,VPL,USERID,DATESSUBMITTED,COMMENTS,DATEGRADED,GRADE,DATA_ENVIO,DATA_AVALIACAO,NOTA
23378,103,60,1684757852,,0,,2023-05-22 12:17:32,1970-01-01 00:00:00,
23379,103,60,1684758119,,1684758136,0,2023-05-22 12:21:59,2023-05-22 12:22:16,0.0
23380,103,60,1684758227,,0,,2023-05-22 12:23:47,1970-01-01 00:00:00,
23381,103,60,1684758247,,0,,2023-05-22 12:24:07,1970-01-01 00:00:00,
23382,103,60,1684758289,,1684758300,1.000.000,2023-05-22 12:24:49,2023-05-22 12:25:00,10.0
23391,104,60,1684760502,,0,,2023-05-22 13:01:42,1970-01-01 00:00:00,
23392,104,60,1684760733,,0,,2023-05-22 13:05:33,1970-01-01 00:00:00,
23393,104,60,1684760793,,0,,2023-05-22 13:06:33,1970-01-01 00:00:00,
23395,104,60,1684760817,,0,,2023-05-22 13:06:57,1970-01-01 00:00:00,
23399,104,60,1684761116,,0,,2023-05-22 13:11:56,1970-01-01 00:00:00,
23400,104,60,1684761130,,0,,2023-05-22 13:12:10,1970-01-01 00:00:00,
23401,104,60,1684761196,,0,,2023-05-22 13:13:16,1970-01-01 00:00:00,
23403,104,60,1684761266,,0,,2023-05-22 13:14:26,1970-01-01 00:00:00,
23405,104,60,1684761317,,0,,2023-05-22 13:15:17,1970-01-01 00:00:00,
23413,104,60,1684761558,,1684761643,0,2023-05-22 13:19:18,2023-05-22 13:20:43,0.0
23414,104,60,1684761682,,1684761689,1.000.000,2023-05-22 13:21:22,2023-05-22 13:21:29,10.0
23417,105,42,1684761891,,0,,2023-05-22 13:24:51,1970-01-01 00:00:00,
23427,105,42,1684762189,,0,,2023-05-22 13:29:49,1970-01-01 00:00:00,
23433,105,60,1684762339,,0,,2023-05-22 13:32:19,1970-01-01 00:00:00,
23437,105,60,1684762379,,0,,2023-05-22 13:32:59,1970-01-01 00:00:00,
23440,105,60,1684762435,,0,,2023-05-22 13:33:55,1970-01-01 00:00:00,
23442,105,42,1684762455,,0,,2023-05-22 13:34:15,1970-01-01 00:00:00,
23444,105,60,1684762461,,0,,2023-05-22 13:34:21,1970-01-01 00:00:00,
23449,105,42,1684762496,,0,,2023-05-22 13:34:56,1970-01-01 00:00:00,
23452,105,42,1684762547,,0,,2023-05-22 13:35:47,1970-01-01 00:00:00,
23453,105,60,1684762549,,0,,2023-05-22 13:35:49,1970-01-01 00:00:00,
23458,105,42,1684762606,,1684762616,1.000.000,2023-05-22 13:36:46,2023-05-22 13:36:56,10.0
23459,105,60,1684762606,,0,,2023-05-22 13:36:46,1970-01-01 00:00:00,
23462,105,60,1684762656,,0,,2023-05-22 13:37:36,1970-01-01 00:00:00,
23463,104,49,1684762665,,0,,2023-05-22 13:37:45,1970-01-01 00:00:00,
23466,105,60,1684762687,,1684762701,1.000.000,2023-05-22 13:38:07,2023-05-22 13:38:21,10.0
23467,104,49,1684762727,,0,,2023-05-22 13:38:47,1970-01-01 00:00:00,
23469,104,49,1684762752,,0,,2023-05-22 13:39:12,1970-01-01 00:00:00,
23470,104,49,1684762795,,0,,2023-05-22 13:39:55,1970-01-01 00:00:00,
23472,104,49,1684762812,,0,,2023-05-22 13:40:12,1970-01-01 00:00:00,
23473,106,60,1684762870,,0,,2023-05-22 13:41:10,1970-01-01 00:00:00,
23474,104,49,1684762872,,0,,2023-05-22 13:41:12,1970-01-01 00:00:00,
23476,106,60,1684762907,,0,,2023-05-22 13:41:47,1970-01-01 00:00:00,
23477,104,49,1684762941,,0,,2023-05-22 13:42:21,1970-01-01 00:00:00,
23478,106,60,1684762951,,0,,2023-05-22 13:42:31,1970-01-01 00:00:00,
23481,104,49,1684762996,,0,,2023-05-22 13:43:16,1970-01-01 00:00:00,
23482,104,49,1684763012,,0,,2023-05-22 13:43:32,1970-01-01 00:00:00,
23483,106,42,1684763045,,0,,2023-05-22 13:44:05,1970-01-01 00:00:00,
23484,106,42,1684763070,,1684763164,0,2023-05-22 13:44:30,2023-05-22 13:46:04,0.0
23485,104,49,1684763070,,0,,2023-05-22 13:44:30,1970-01-01 00:00:00,
23486,104,49,1684763090,,0,,2023-05-22 13:44:50,1970-01-01 00:00:00,
23487,106,60,1684763090,,0,,2023-05-22 13:44:50,1970-01-01 00:00:00,
23488,106,60,1684763132,,0,,2023-05-22 13:45:32,1970-01-01 00:00:00,
23489,104,49,1684763161,,0,,2023-05-22 13:46:01,1970-01-01 00:00:00,
23490,106,60,1684763163,,0,,2023-05-22 13:46:03,1970-01-01 00:00:00,
23492,104,49,1684763185,,1684763202,0,2023-05-22 13:46:25,2023-05-22 13:46:42,0.0
23493,106,42,1684763189,,0,,2023-05-22 13:46:29,1970-01-01 00:00:00,
23494,106,60,1684763197,,0,,2023-05-22 13:46:37,1970-01-01 00:00:00,
23495,106,42,1684763205,,1684763215,1.000.000,2023-05-22 13:46:45,2023-05-22 13:46:55,10.0
23496,106,60,1684763239,,0,,2023-05-22 13:47:19,1970-01-01 00:00:00,
23498,106,60,1684763272,,0,,2023-05-22 13:47:52,1970-01-01 00:00:00,
23499,106,60,1684763306,,0,,2023-05-22 13:48:26,1970-01-01 00:00:00,
23500,104,49,1684763347,,0,,2023-05-22 13:49:07,1970-01-01 00:00:00,
23501,104,49,1684763362,,0,,2023-05-22 13:49:22,1970-01-01 00:00:00,
23502,106,60,1684763435,,0,,2023-05-22 13:50:35,1970-01-01 00:00:00,
23503,104,49,1684763465,,1684763479,0,2023-05-22 13:51:05,2023-05-22 13:51:19,0.0
23504,106,60,1684763491,,0,,2023-05-22 13:51:31,1970-01-01 00:00:00,
23505,106,60,1684763517,,0,,2023-05-22 13:51:57,1970-01-01 00:00:00,
23506,104,49,1684763535,,1684763548,1.000.000,2023-05-22 13:52:15,2023-05-22 13:52:28,10.0
23507,106,60,1684763561,,0,,2023-05-22 13:52:41,1970-01-01 00:00:00,
23508,106,60,1684763606,,0,,2023-05-22 13:53:26,1970-01-01 00:00:00,
23509,106,60,1684763663,,0,,2023-05-22 13:54:23,1970-01-01 00:00:00,
23511,106,60,1684763708,,1684763769,1.000.000,2023-05-22 13:55:08,2023-05-22 13:56:09,10.0
23515,108,28,1684763921,,0,,2023-05-22 13:58:41,1970-01-01 00:00:00,
23516,108,28,1684763957,,0,,2023-05-22 13:59:17,1970-01-01 00:00:00,
23518,108,28,1684764002,,0,,2023-05-22 14:00:02,1970-01-01 00:00:00,
23523,108,28,1684764237,,1684764290,0,2023-05-22 14:03:57,2023-05-22 14:04:50,0.0
23528,108,28,1684764332,,1684764337,1.000.000,2023-05-22 14:05:32,2023-05-22 14:05:37,10.0
23532,105,49,1684764578,,0,,2023-05-22 14:09:38,1970-01-01 00:00:00,
23535,105,49,1684764616,,0,,2023-05-22 14:10:16,1970-01-01 00:00:00,
23538,105,49,1684764683,,0,,2023-05-22 14:11:23,1970-01-01 00:00:00,
23542,105,49,1684764774,,1684764785,1.000.000,2023-05-22 14:12:54,2023-05-22 14:13:05,10.0
23559,107,60,1684765717,,0,,2023-05-22 14:28:37,1970-01-01 00:00:00,
23560,107,60,1684765732,,0,,2023-05-22 14:28:52,1970-01-01 00:00:00,
23561,106,49,1684766278,,0,,2023-05-22 14:37:58,1970-01-01 00:00:00,
23563,106,49,1684766318,,0,,2023-05-22 14:38:38,1970-01-01 00:00:00,
23573,107,49,1684767099,,0,,2023-05-22 14:51:39,1970-01-01 00:00:00,
23574,107,49,1684767106,,0,,2023-05-22 14:51:46,1970-01-01 00:00:00,
23575,107,49,1684767176,,1684767207,0,2023-05-22 14:52:56,2023-05-22 14:53:27,0.0
23576,107,49,1684767261,,1684767468,0,2023-05-22 14:54:21,2023-05-22 14:57:48,0.0
23578,107,49,1684767500,,1684767505,0,2023-05-22 14:58:20,2023-05-22 14:58:25,0.0
23581,107,49,1684767589,,1684767594,0,2023-05-22 14:59:49,2023-05-22 14:59:54,0.0
23590,103,65,1684768665,,1684768698,0,2023-05-22 15:17:45,2023-05-22 15:18:18,0.0
23591,103,65,1684768778,,0,,2023-05-22 15:19:38,1970-01-01 00:00:00,
23592,103,65,1684768860,,0,,2023-05-22 15:21:00,1970-01-01 00:00:00,
23593,103,65,1684769181,,0,,2023-05-22 15:26:21,1970-01-01 00:00:00,
23594,103,65,1684769512,,0,,2023-05-22 15:31:52,1970-01-01 00:00:00,
23595,103,45,1684772920,,0,,2023-05-22 16:28:40,1970-01-01 00:00:00,
23598,103,45,1684773063,,0,,2023-05-22 16:31:03,1970-01-01 00:00:00,
23602,104,37,1684773091,,1684773102,0,2023-05-22 16:31:31,2023-05-22 16:31:42,0.0
23609,103,65,1684773198,,0,,2023-05-22 16:33:18,1970-01-01 00:00:00,
23611,103,65,1684773230,,0,,2023-05-22 16:33:50,1970-01-01 00:00:00,
23612,107,45,1684773257,,0,,2023-05-22 16:34:17,1970-01-01 00:00:00,
23614,107,45,1684773282,,0,,2023-05-22 16:34:42,1970-01-01 00:00:00,
23615,108,46,1684773297,,1684773371,500.000,2023-05-22 16:34:57,2023-05-22 16:36:11,5.0
23617,103,65,1684773314,,1684773336,0,2023-05-22 16:35:14,2023-05-22 16:35:36,0.0
23618,107,45,1684773319,,0,,2023-05-22 16:35:19,1970-01-01 00:00:00,
23619,109,20,1684773328,,0,,2023-05-22 16:35:28,1970-01-01 00:00:00,
23620,110,20,1684773329,,0,,2023-05-22 16:35:29,1970-01-01 00:00:00,
23622,103,65,1684773363,,0,,2023-05-22 16:36:03,1970-01-01 00:00:00,
23625,107,45,1684773403,,0,,2023-05-22 16:36:43,1970-01-01 00:00:00,
23627,107,45,1684773434,,0,,2023-05-22 16:37:14,1970-01-01 00:00:00,
23629,103,65,1684773492,,0,,2023-05-22 16:38:12,1970-01-01 00:00:00,
23630,108,46,1684773497,,1684773507,500.000,2023-05-22 16:38:17,2023-05-22 16:38:27,5.0
23631,103,65,1684773515,,0,,2023-05-22 16:38:35,1970-01-01 00:00:00,
23633,107,57,1684773525,,0,,2023-05-22 16:38:45,1970-01-01 00:00:00,
23635,107,45,1684773527,,0,,2023-05-22 16:38:47,1970-01-01 00:00:00,
23636,107,45,1684773539,,0,,2023-05-22 16:38:59,1970-01-01 00:00:00,
23640,107,45,1684773611,,0,,2023-05-22 16:40:11,1970-01-01 00:00:00,
23641,103,65,1684773619,,1684773643,0,2023-05-22 16:40:19,2023-05-22 16:40:43,0.0
23643,103,50,1684773623,,0,,2023-05-22 16:40:23,1970-01-01 00:00:00,
23644,108,20,1684773627,,0,,2023-05-22 16:40:27,1970-01-01 00:00:00,
23645,107,57,1684773642,,0,,2023-05-22 16:40:42,1970-01-01 00:00:00,
23646,108,20,1684773654,,0,,2023-05-22 16:40:54,1970-01-01 00:00:00,
23647,107,57,1684773663,,0,,2023-05-22 16:41:03,1970-01-01 00:00:00,
23648,103,50,1684773678,,0,,2023-05-22 16:41:18,1970-01-01 00:00:00,
23649,107,45,1684773680,,0,,2023-05-22 16:41:20,1970-01-01 00:00:00,
23650,108,46,1684773684,,0,,2023-05-22 16:41:24,1970-01-01 00:00:00,
23651,109,28,1684773689,,0,,2023-05-22 16:41:29,1970-01-01 00:00:00,
23653,109,28,1684773700,,0,,2023-05-22 16:41:40,1970-01-01 00:00:00,
23655,107,57,1684773708,,0,,2023-05-22 16:41:48,1970-01-01 00:00:00,
23657,106,47,1684773721,,1684773751,1.000.000,2023-05-22 16:42:01,2023-05-22 16:42:31,10.0
23658,108,46,1684773721,,0,,2023-05-22 16:42:01,1970-01-01 00:00:00,
23659,107,45,1684773727,,0,,2023-05-22 16:42:07,1970-01-01 00:00:00,
23661,103,50,1684773731,,0,,2023-05-22 16:42:11,1970-01-01 00:00:00,
23662,107,45,1684773745,,0,,2023-05-22 16:42:25,1970-01-01 00:00:00,
23663,109,28,1684773755,,0,,2023-05-22 16:42:35,1970-01-01 00:00:00,
23664,107,57,1684773756,,0,,2023-05-22 16:42:36,1970-01-01 00:00:00,
23665,108,46,1684773760,,0,,2023-05-22 16:42:40,1970-01-01 00:00:00,
23667,107,57,1684773775,,0,,2023-05-22 16:42:55,1970-01-01 00:00:00,
23669,107,45,1684773792,,0,,2023-05-22 16:43:12,1970-01-01 00:00:00,
23670,108,21,1684773806,,0,,2023-05-22 16:43:26,1970-01-01 00:00:00,
23672,108,20,1684773813,,0,,2023-05-22 16:43:33,1970-01-01 00:00:00,
23674,107,45,1684773820,,0,,2023-05-22 16:43:40,1970-01-01 00:00:00,
23676,108,46,1684773841,,0,,2023-05-22 16:44:01,1970-01-01 00:00:00,
23678,103,65,1684773854,,0,,2023-05-22 16:44:14,1970-01-01 00:00:00,
23679,103,50,1684773872,,0,,2023-05-22 16:44:32,1970-01-01 00:00:00,
23680,108,46,1684773877,,0,,2023-05-22 16:44:37,1970-01-01 00:00:00,
23681,109,28,1684773887,,0,,2023-05-22 16:44:47,1970-01-01 00:00:00,
23683,108,21,1684773900,,0,,2023-05-22 16:45:00,1970-01-01 00:00:00,
23687,109,28,1684773910,,0,,2023-05-22 16:45:10,1970-01-01 00:00:00,
23689,108,46,1684773913,,0,,2023-05-22 16:45:13,1970-01-01 00:00:00,
23690,107,42,1684773918,,0,,2023-05-22 16:45:18,1970-01-01 00:00:00,
23693,103,50,1684773926,,0,,2023-05-22 16:45:26,1970-01-01 00:00:00,
23695,107,42,1684773950,,1684773981,1.000.000,2023-05-22 16:45:50,2023-05-22 16:46:21,10.0
23696,109,28,1684773953,,0,,2023-05-22 16:45:53,1970-01-01 00:00:00,
23697,108,46,1684773956,,0,,2023-05-22 16:45:56,1970-01-01 00:00:00,
23698,107,45,1684773956,,0,,2023-05-22 16:45:56,1970-01-01 00:00:00,
23701,103,50,1684773985,,0,,2023-05-22 16:46:25,1970-01-01 00:00:00,
23703,109,28,1684773996,,0,,2023-05-22 16:46:36,1970-01-01 00:00:00,
23704,107,45,1684773998,,0,,2023-05-22 16:46:38,1970-01-01 00:00:00,
23706,109,28,1684774016,,0,,2023-05-22 16:46:56,1970-01-01 00:00:00,
23707,108,46,1684774030,,0,,2023-05-22 16:47:10,1970-01-01 00:00:00,
23708,106,25,1684774031,,0,,2023-05-22 16:47:11,1970-01-01 00:00:00,
23709,103,50,1684774040,,0,,2023-05-22 16:47:20,1970-01-01 00:00:00,
23710,106,25,1684774041,,1684774067,1.000.000,2023-05-22 16:47:21,2023-05-22 16:47:47,10.0
23711,107,45,1684774044,,0,,2023-05-22 16:47:24,1970-01-01 00:00:00,
23713,109,28,1684774056,,0,,2023-05-22 16:47:36,1970-01-01 00:00:00,
23714,103,50,1684774062,,1684774067,0,2023-05-22 16:47:42,2023-05-22 16:47:47,0.0
23715,103,65,1684774071,,0,,2023-05-22 16:47:51,1970-01-01 00:00:00,
23716,108,46,1684774087,,0,,2023-05-22 16:48:07,1970-01-01 00:00:00,
23718,108,46,1684774090,,0,,2023-05-22 16:48:10,1970-01-01 00:00:00,
23720,109,28,1684774106,,0,,2023-05-22 16:48:26,1970-01-01 00:00:00,
23721,108,20,1684774129,,0,,2023-05-22 16:48:49,1970-01-01 00:00:00,
23722,109,28,1684774133,,0,,2023-05-22 16:48:53,1970-01-01 00:00:00,
23723,103,50,1684774143,,1684774151,0,2023-05-22 16:49:03,2023-05-22 16:49:11,0.0
23724,108,20,1684774144,,1684774155,0,2023-05-22 16:49:04,2023-05-22 16:49:15,0.0
23725,109,37,1684774156,,0,,2023-05-22 16:49:16,1970-01-01 00:00:00,
23726,108,46,1684774163,,1684774198,1.000.000,2023-05-22 16:49:23,2023-05-22 16:49:58,10.0
23727,103,50,1684774163,,1684774169,1.000.000,2023-05-22 16:49:23,2023-05-22 16:49:29,10.0
23728,109,28,1684774169,,0,,2023-05-22 16:49:29,1970-01-01 00:00:00,
23729,103,45,1684774180,,0,,2023-05-22 16:49:40,1970-01-01 00:00:00,
23731,109,28,1684774199,,0,,2023-05-22 16:49:59,1970-01-01 00:00:00,
23732,103,65,1684774202,,0,,2023-05-22 16:50:02,1970-01-01 00:00:00,
23734,107,57,1684774215,,0,,2023-05-22 16:50:15,1970-01-01 00:00:00,
23735,103,45,1684774226,,0,,2023-05-22 16:50:26,1970-01-01 00:00:00,
23736,103,65,1684774229,,0,,2023-05-22 16:50:29,1970-01-01 00:00:00,
23738,109,37,1684774246,,0,,2023-05-22 16:50:46,1970-01-01 00:00:00,
23739,109,28,1684774247,,0,,2023-05-22 16:50:47,1970-01-01 00:00:00,
23743,103,65,1684774274,,0,,2023-05-22 16:51:14,1970-01-01 00:00:00,
23744,103,45,1684774277,,0,,2023-05-22 16:51:17,1970-01-01 00:00:00,
23745,103,45,1684774287,,0,,2023-05-22 16:51:27,1970-01-01 00:00:00,
23748,109,28,1684774306,,0,,2023-05-22 16:51:46,1970-01-01 00:00:00,
23760,109,37,1684774360,,0,,2023-05-22 16:52:40,1970-01-01 00:00:00,
23761,103,45,1684774363,,0,,2023-05-22 16:52:43,1970-01-01 00:00:00,
23762,109,28,1684774365,,0,,2023-05-22 16:52:45,1970-01-01 00:00:00,
23763,108,20,1684774370,,1684774421,0,2023-05-22 16:52:50,2023-05-22 16:53:41,0.0
23765,109,28,1684774385,,0,,2023-05-22 16:53:05,1970-01-01 00:00:00,
23768,104,50,1684774394,,0,,2023-05-22 16:53:14,1970-01-01 00:00:00,
23770,107,25,1684774394,,0,,2023-05-22 16:53:14,1970-01-01 00:00:00,
23771,108,21,1684774395,,0,,2023-05-22 16:53:15,1970-01-01 00:00:00,
23775,103,45,1684774418,,0,,2023-05-22 16:53:38,1970-01-01 00:00:00,
23776,110,46,1684774428,,1684774446,1.000.000,2023-05-22 16:53:48,2023-05-22 16:54:06,10.0
23778,104,50,1684774436,,0,,2023-05-22 16:53:56,1970-01-01 00:00:00,
23779,109,28,1684774445,,0,,2023-05-22 16:54:05,1970-01-01 00:00:00,
23780,108,20,1684774448,,0,,2023-05-22 16:54:08,1970-01-01 00:00:00,
23784,103,45,1684774469,,0,,2023-05-22 16:54:29,1970-01-01 00:00:00,
23787,108,21,1684774474,,0,,2023-05-22 16:54:34,1970-01-01 00:00:00,
23789,104,50,1684774490,,0,,2023-05-22 16:54:50,1970-01-01 00:00:00,
23790,109,28,1684774498,,0,,2023-05-22 16:54:58,1970-01-01 00:00:00,
23791,103,45,1684774510,,0,,2023-05-22 16:55:10,1970-01-01 00:00:00,
23792,107,47,1684774511,,0,,2023-05-22 16:55:11,1970-01-01 00:00:00,
23796,108,21,1684774521,,1684774532,500.000,2023-05-22 16:55:21,2023-05-22 16:55:32,5.0
23798,104,50,1684774525,,0,,2023-05-22 16:55:25,1970-01-01 00:00:00,
23799,109,28,1684774532,,0,,2023-05-22 16:55:32,1970-01-01 00:00:00,
23802,103,45,1684774547,,1684774558,0,2023-05-22 16:55:47,2023-05-22 16:55:58,0.0
23806,108,20,1684774560,,1684774579,500.000,2023-05-22 16:56:00,2023-05-22 16:56:19,5.0
23807,107,47,1684774561,,0,,2023-05-22 16:56:01,1970-01-01 00:00:00,
23808,104,50,1684774570,,0,,2023-05-22 16:56:10,1970-01-01 00:00:00,
23810,107,47,1684774591,,1684774652,1.000.000,2023-05-22 16:56:31,2023-05-22 16:57:32,10.0
23811,103,45,1684774591,,0,,2023-05-22 16:56:31,1970-01-01 00:00:00,
23814,103,45,1684774607,,1684774637,0,2023-05-22 16:56:47,2023-05-22 16:57:17,0.0
23815,109,28,1684774618,,0,,2023-05-22 16:56:58,1970-01-01 00:00:00,
23817,108,21,1684774635,,0,,2023-05-22 16:57:15,1970-01-01 00:00:00,
23819,109,28,1684774646,,0,,2023-05-22 16:57:26,1970-01-01 00:00:00,
23821,104,50,1684774682,,0,,2023-05-22 16:58:02,1970-01-01 00:00:00,
23823,109,28,1684774709,,0,,2023-05-22 16:58:29,1970-01-01 00:00:00,
23825,104,50,1684774727,,0,,2023-05-22 16:58:47,1970-01-01 00:00:00,
23826,107,57,1684774731,,0,,2023-05-22 16:58:51,1970-01-01 00:00:00,
23828,109,28,1684774740,,0,,2023-05-22 16:59:00,1970-01-01 00:00:00,
23832,103,45,1684774746,,0,,2023-05-22 16:59:06,1970-01-01 00:00:00,
23833,110,37,1684774751,,0,,2023-05-22 16:59:11,1970-01-01 00:00:00,
23836,104,50,1684774761,,0,,2023-05-22 16:59:21,1970-01-01 00:00:00,
23840,107,57,1684774780,,0,,2023-05-22 16:59:40,1970-01-01 00:00:00,
23842,103,45,1684774794,,0,,2023-05-22 16:59:54,1970-01-01 00:00:00,
23843,104,50,1684774798,,0,,2023-05-22 16:59:58,1970-01-01 00:00:00,
23845,104,65,1684774815,,0,,2023-05-22 17:00:15,1970-01-01 00:00:00,
23846,110,37,1684774828,,0,,2023-05-22 17:00:28,1970-01-01 00:00:00,
23847,103,45,1684774829,,0,,2023-05-22 17:00:29,1970-01-01 00:00:00,
23848,104,50,1684774831,,1684774837,0,2023-05-22 17:00:31,2023-05-22 17:00:37,0.0
23849,108,21,1684774846,,0,,2023-05-22 17:00:46,1970-01-01 00:00:00,
23850,107,57,1684774847,,0,,2023-05-22 17:00:47,1970-01-01 00:00:00,
23851,109,28,1684774856,,0,,2023-05-22 17:00:56,1970-01-01 00:00:00,
23853,104,65,1684774863,,0,,2023-05-22 17:01:03,1970-01-01 00:00:00,
23854,109,28,1684774869,,0,,2023-05-22 17:01:09,1970-01-01 00:00:00,
23855,104,65,1684774876,,0,,2023-05-22 17:01:16,1970-01-01 00:00:00,
23856,107,57,1684774878,,0,,2023-05-22 17:01:18,1970-01-01 00:00:00,
23858,104,45,1684774918,,0,,2023-05-22 17:01:58,1970-01-01 00:00:00,
23859,107,57,1684774924,,0,,2023-05-22 17:02:04,1970-01-01 00:00:00,
23860,110,37,1684774927,,0,,2023-05-22 17:02:07,1970-01-01 00:00:00,
23862,104,45,1684774942,,0,,2023-05-22 17:02:22,1970-01-01 00:00:00,
23864,104,50,1684774948,,0,,2023-05-22 17:02:28,1970-01-01 00:00:00,
23865,109,28,1684774956,,0,,2023-05-22 17:02:36,1970-01-01 00:00:00,
23866,108,21,1684774973,,1684774986,500.000,2023-05-22 17:02:53,2023-05-22 17:03:06,5.0
23868,107,57,1684774980,,0,,2023-05-22 17:03:00,1970-01-01 00:00:00,
23871,107,25,1684774983,,0,,2023-05-22 17:03:03,1970-01-01 00:00:00,
23872,104,50,1684774992,,0,,2023-05-22 17:03:12,1970-01-01 00:00:00,
23873,104,45,1684774999,,0,,2023-05-22 17:03:19,1970-01-01 00:00:00,
23876,104,50,1684775009,,0,,2023-05-22 17:03:29,1970-01-01 00:00:00,
23877,104,65,1684775011,,0,,2023-05-22 17:03:31,1970-01-01 00:00:00,
23878,104,45,1684775012,,0,,2023-05-22 17:03:32,1970-01-01 00:00:00,
23879,110,37,1684775013,,0,,2023-05-22 17:03:33,1970-01-01 00:00:00,
23880,108,21,1684775017,,0,,2023-05-22 17:03:37,1970-01-01 00:00:00,
23882,110,20,1684775022,,0,,2023-05-22 17:03:42,1970-01-01 00:00:00,
23884,109,28,1684775025,,0,,2023-05-22 17:03:45,1970-01-01 00:00:00,
23886,110,20,1684775028,,0,,2023-05-22 17:03:48,1970-01-01 00:00:00,
23890,107,25,1684775049,,1684775098,0,2023-05-22 17:04:09,2023-05-22 17:04:58,0.0
23892,104,65,1684775056,,0,,2023-05-22 17:04:16,1970-01-01 00:00:00,
23897,104,65,1684775079,,1684775099,0,2023-05-22 17:04:39,2023-05-22 17:04:59,0.0
23898,104,50,1684775088,,0,,2023-05-22 17:04:48,1970-01-01 00:00:00,
23899,107,57,1684775091,,0,,2023-05-22 17:04:51,1970-01-01 00:00:00,
23901,104,50,1684775101,,0,,2023-05-22 17:05:01,1970-01-01 00:00:00,
23903,110,20,1684775118,,0,,2023-05-22 17:05:18,1970-01-01 00:00:00,
23909,110,20,1684775142,,0,,2023-05-22 17:05:42,1970-01-01 00:00:00,
23910,104,50,1684775149,,0,,2023-05-22 17:05:49,1970-01-01 00:00:00,
23911,107,57,1684775161,,0,,2023-05-22 17:06:01,1970-01-01 00:00:00,
23913,108,21,1684775176,,0,,2023-05-22 17:06:16,1970-01-01 00:00:00,
23917,110,20,1684775194,,0,,2023-05-22 17:06:34,1970-01-01 00:00:00,
23921,104,50,1684775205,,1684775209,1.000.000,2023-05-22 17:06:45,2023-05-22 17:06:49,10.0
23922,109,28,1684775216,,0,,2023-05-22 17:06:56,1970-01-01 00:00:00,
23923,107,57,1684775219,,0,,2023-05-22 17:06:59,1970-01-01 00:00:00,
23924,105,45,1684775223,,0,,2023-05-22 17:07:03,1970-01-01 00:00:00,
23926,110,37,1684775232,,0,,2023-05-22 17:07:12,1970-01-01 00:00:00,
23927,108,21,1684775233,,1684775244,1.000.000,2023-05-22 17:07:13,2023-05-22 17:07:24,10.0
23929,107,57,1684775244,,0,,2023-05-22 17:07:24,1970-01-01 00:00:00,
23931,105,45,1684775251,,0,,2023-05-22 17:07:31,1970-01-01 00:00:00,
23932,109,28,1684775253,,0,,2023-05-22 17:07:33,1970-01-01 00:00:00,
23933,108,20,1684775271,,0,,2023-05-22 17:07:51,1970-01-01 00:00:00,
23937,107,57,1684775288,,0,,2023-05-22 17:08:08,1970-01-01 00:00:00,
23938,104,65,1684775307,,0,,2023-05-22 17:08:27,1970-01-01 00:00:00,
23939,105,50,1684775311,,0,,2023-05-22 17:08:31,1970-01-01 00:00:00,
23940,107,57,1684775314,,1684775333,1.000.000,2023-05-22 17:08:34,2023-05-22 17:08:53,10.0
23943,105,50,1684775330,,0,,2023-05-22 17:08:50,1970-01-01 00:00:00,
23945,108,42,1684775349,,0,,2023-05-22 17:09:09,1970-01-01 00:00:00,
23947,107,41,1684775369,,0,,2023-05-22 17:09:29,1970-01-01 00:00:00,
23948,105,50,1684775371,,1684775389,0,2023-05-22 17:09:31,2023-05-22 17:09:49,0.0
23950,104,65,1684775377,,0,,2023-05-22 17:09:37,1970-01-01 00:00:00,
23952,109,28,1684775400,,0,,2023-05-22 17:10:00,1970-01-01 00:00:00,
23953,108,42,1684775400,,0,,2023-05-22 17:10:00,1970-01-01 00:00:00,
23956,105,50,1684775418,,0,,2023-05-22 17:10:18,1970-01-01 00:00:00,
23958,109,28,1684775437,,0,,2023-05-22 17:10:37,1970-01-01 00:00:00,
23960,107,25,1684775446,,1684775548,1.000.000,2023-05-22 17:10:46,2023-05-22 17:12:28,10.0
23961,108,42,1684775449,,0,,2023-05-22 17:10:49,1970-01-01 00:00:00,
23962,104,65,1684775451,,0,,2023-05-22 17:10:51,1970-01-01 00:00:00,
23963,105,50,1684775455,,0,,2023-05-22 17:10:55,1970-01-01 00:00:00,
23966,110,20,1684775477,,0,,2023-05-22 17:11:17,1970-01-01 00:00:00,
23967,108,42,1684775481,,0,,2023-05-22 17:11:21,1970-01-01 00:00:00,
23969,109,45,1684775488,,0,,2023-05-22 17:11:28,1970-01-01 00:00:00,
23970,107,49,1684775491,,0,,2023-05-22 17:11:31,1970-01-01 00:00:00,
23971,110,37,1684775492,,1684775497,0,2023-05-22 17:11:32,2023-05-22 17:11:37,0.0
23972,108,56,1684775494,,0,,2023-05-22 17:11:34,1970-01-01 00:00:00,
23974,105,50,1684775502,,0,,2023-05-22 17:11:42,1970-01-01 00:00:00,
23978,107,49,1684775528,,1684775571,1.000.000,2023-05-22 17:12:08,2023-05-22 17:12:51,10.0
23979,108,56,1684775531,,0,,2023-05-22 17:12:11,1970-01-01 00:00:00,
23980,109,45,1684775536,,0,,2023-05-22 17:12:16,1970-01-01 00:00:00,
23983,109,35,1684775550,,0,,2023-05-22 17:12:30,1970-01-01 00:00:00,
23984,109,45,1684775553,,0,,2023-05-22 17:12:33,1970-01-01 00:00:00,
23985,105,50,1684775557,,0,,2023-05-22 17:12:37,1970-01-01 00:00:00,
